gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,act,at,bkvlps,capx,ceql,csho,dltt,dt,dvp,ebitda,emp,lct,lt,ni,ppegt,pstkl,revt,seq,teq,xad,xrd,cik,costat,dvpsp_f,mkvalt,prcc_f,gsector,naics,ipodate
001327,2010-09-30,2010,INDL,C,D,STD,SWKS,83088M102,SKYWORKS SOLUTIONS INC,USD,9,789.8650,1564.0520,7.3038,88.9290,1316.5960,180.2630,24.7430,24.7430,0.0000,251.4130,3.7000,204.3240,247.4560,137.2940,566.6580,0.0000,1071.8490,1316.5960,1316.5960,,134.1400,0000004127,A,0.0000,3726.0362,20.6700,45,334413,1968-03-13
001327,2011-09-30,2011,INDL,C,D,STD,SWKS,83088M102,SKYWORKS SOLUTIONS INC,USD,9,816.3340,1890.3890,8.6331,100.6600,1609.0950,186.3860,0.0000,0.0000,0.0000,385.5210,4.4000,247.0960,281.2940,226.5850,673.2380,0.0000,1418.9220,1609.0950,1609.0950,,168.6370,0000004127,A,0.0000,3347.4926,17.9600,45,334413,1968-03-13
001327,2012-09-30,2012,INDL,C,D,STD,SWKS,83088M102,SKYWORKS SOLUTIONS INC,USD,9,883.3630,2136.6460,9.9091,94.1290,1905.4750,192.2960,0.0000,0.0000,0.0000,381.1490,4.7000,182.7040,231.1710,202.0780,754.5880,0.0000,1568.5810,1905.4750,1905.4750,,212.5340,0000004127,A,0.0000,4530.4938,23.5600,45,334413,1968-03-13
001327,2013-09-30,2013,INDL,C,D,STD,SWKS,83088M102,SKYWORKS SOLUTIONS INC,USD,9,1073.3000,2333.1000,11.1820,123.8000,2101.1000,187.9000,0.0000,0.0000,0.0000,457.0000,4.7500,179.7000,232.0000,278.1000,859.3000,0.0000,1792.0000,2101.1000,2101.1000,,226.3000,0000004127,A,0.0000,4667.4360,24.8400,45,334413,1968-03-13
001327,2014-09-30,2014,INDL,C,D,STD,SWKS,83088M102,SKYWORKS SOLUTIONS INC,USD,9,1429.2000,2973.8000,13.3848,208.6000,2532.4000,189.2000,0.0000,0.0000,0.0000,693.9000,5.5500,297.6000,441.4000,457.7000,1177.1000,0.0000,2291.5000,2532.4000,2532.4000,,252.2000,0000004127,A,0.2200,10983.0600,58.0500,45,334413,1968-03-13
001327,2015-09-30,2015,INDL,C,D,STD,SWKS,83088M102,SKYWORKS SOLUTIONS INC,USD,9,1914.7000,3719.4000,16.6012,430.1000,3159.2000,190.3000,0.0000,0.0000,0.0000,1222.5000,6.7000,463.9000,560.2000,798.3000,1585.4000,0.0000,3258.4000,3159.2000,3159.2000,,303.2000,0000004127,A,0.6500,16025.1630,84.2100,45,334413,1968-03-13
001327,2016-09-30,2016,INDL,C,D,STD,SWKS,83088M102,SKYWORKS SOLUTIONS INC,USD,9,2002.1000,3855.4000,19.1531,189.3000,3541.4000,184.9000,0.0000,0.0000,0.0000,1378.8000,7.3000,210.2000,314.0000,995.2000,1767.8000,0.0000,3289.0000,3541.4000,3541.4000,,312.4000,0000004127,A,1.0600,14078.2860,76.1400,45,334413,1968-03-13
001327,2017-09-30,2017,INDL,C,D,STD,SWKS,83088M102,SKYWORKS SOLUTIONS INC,USD,9,2633.7000,4573.6000,22.2048,303.3000,4065.7000,183.1000,0.0000,0.0000,0.0000,1512.5000,8.4000,387.9000,507.9000,1010.2000,2059.0000,0.0000,3651.4000,4065.7000,4065.7000,,355.2000,0000004127,A,1.1600,18657.8900,101.9000,45,334413,1968-03-13
001327,2018-09-30,2018,INDL,C,D,STD,SWKS,83088M102,SKYWORKS SOLUTIONS INC,USD,9,2262.2000,4828.9000,23.0947,422.3000,4097.0000,177.4000,0.0000,0.0000,0.0000,1620.2000,9.4000,389.7000,731.9000,918.4000,2549.7000,0.0000,3868.0000,4097.0000,4097.0000,,404.5000,0000004127,A,1.3400,16091.9540,90.7100,45,334413,1968-03-13
001327,2019-09-30,2019,INDL,C,D,STD,SWKS,83088M102,SKYWORKS SOLUTIONS INC,USD,9,2234.6000,4839.6000,24.2346,398.4000,4122.3000,170.1000,0.0000,0.0000,0.0000,1413.7000,9.0000,374.0000,717.3000,853.6000,2883.9000,0.0000,3376.8000,4122.3000,4122.3000,,424.1000,0000004127,A,1.5800,13480.4250,79.2500,45,334413,1968-03-13
001380,2010-12-31,2010,INDL,C,D,STD,HES,42809H107,HESS CORP,USD,12,8780.0000,35396.0000,49.4224,5492.0000,16689.0000,337.6810,5537.0000,5569.0000,0.0000,6036.0000,13.8000,7613.0000,18587.0000,2125.0000,35703.0000,0.0000,33862.0000,16689.0000,16809.0000,,,0000004447,A,0.4000,25846.1037,76.5400,10,2111,
001380,2011-12-31,2011,INDL,C,D,STD,HES,42809H107,HESS CORP,USD,12,8339.0000,39136.0000,54.4627,7006.0000,18516.0000,339.9760,6005.0000,6040.0000,0.0000,6504.0000,14.3500,8100.0000,20544.0000,1703.0000,39710.0000,0.0000,38466.0000,18516.0000,18592.0000,,,0000004447,A,0.4000,19310.6368,56.8000,10,2111,
001380,2012-12-31,2012,INDL,C,D,STD,HES,42809H107,HESS CORP,USD,12,8387.0000,43441.0000,61.7519,7795.0000,21090.0000,341.5280,7324.0000,7361.0000,0.0000,7245.0000,14.7750,8382.0000,22238.0000,2025.0000,45553.0000,0.0000,37691.0000,21090.0000,21203.0000,,,0000004447,A,0.5000,18087.3229,52.9600,10,2111,
001380,2013-12-31,2013,INDL,C,D,STD,HES,42809H107,HESS CORP,USD,12,8599.0000,42754.0000,75.9881,5840.0000,24720.0000,325.3140,5420.0000,5798.0000,0.0000,6149.0000,12.2250,6558.0000,17970.0000,5052.0000,45950.0000,0.0000,22284.0000,24720.0000,24784.0000,,,0000004447,A,0.7000,27001.0620,83.0000,10,2111,
001380,2014-12-31,2014,INDL,C,D,STD,HES,42809H107,HESS CORP,USD,12,6687.0000,38578.0000,77.6847,5274.0000,22205.0000,285.8350,5919.0000,5987.0000,0.0000,5486.0000,3.0450,4851.0000,16258.0000,2317.0000,46522.0000,0.0000,10737.0000,22205.0000,22320.0000,,,0000004447,A,1.0000,21100.3397,73.8200,10,2111,
001380,2015-12-31,2015,INDL,C,D,STD,HES,42809H107,HESS CORP,USD,12,4404.0000,34195.0000,67.7723,4321.0000,19386.0000,286.0460,6544.0000,6630.0000,0.0000,1911.0000,2.7700,2628.0000,13794.0000,-3056.0000,46826.0000,0.0000,6636.0000,19386.0000,20401.0000,,,0000004447,A,1.0000,13867.5101,48.4800,10,2111,
001380,2016-12-31,2016,INDL,C,D,STD,HES,42809H107,HESS CORP,USD,12,4276.0000,28621.0000,44.1011,2251.0000,13959.0000,316.5230,6694.0000,6806.0000,41.0000,1108.0000,2.3040,2251.0000,13030.0000,-6132.0000,46907.0000,575.0000,4762.0000,14534.0000,15591.0000,,,0000004447,A,1.0000,19716.2177,62.2900,10,2111,
001380,2017-12-31,2017,INDL,C,D,STD,HES,42809H107,HESS CORP,USD,12,6157.0000,23112.0000,33.2514,1937.0000,10476.0000,315.0540,6397.0000,6977.0000,46.0000,-2185.0000,2.0750,2435.0000,10758.0000,-4074.0000,32504.0000,575.0000,5466.0000,11051.0000,12354.0000,,,0000004447,A,1.0000,14955.6134,47.4700,10,2111,
001380,2018-12-31,2018,INDL,C,D,STD,HES,42809H107,HESS CORP,USD,12,4459.0000,21433.0000,31.0670,2097.0000,9054.0000,291.4350,6605.0000,6672.0000,46.0000,2543.0000,1.7080,2203.0000,10545.0000,-282.0000,33222.0000,575.0000,6323.0000,9629.0000,10888.0000,,,0000004447,A,1.0000,11803.1175,40.5000,10,2111,
001380,2019-12-31,2019,INDL,C,D,STD,HES,42809H107,HESS CORP,USD,12,3156.0000,21782.0000,28.6337,2829.0000,8732.0000,304.9550,7733.0000,7932.0000,4.0000,2776.0000,1.7750,2510.0000,12076.0000,-408.0000,36648.0000,0.0000,6495.0000,8732.0000,9706.0000,,,0000004447,A,1.0000,20374.0436,66.8100,10,2111,
001440,2010-12-31,2010,INDL,C,D,STD,AEP,025537101,AMERICAN ELECTRIC POWER CO,USD,12,5016.0000,50455.0000,28.3315,2436.0000,13622.0000,480.8070,15900.0000,,3.0000,4597.0000,18.7120,6518.0000,36773.0000,1214.0000,53740.0000,60.0000,14427.0000,13682.0000,13682.0000,,,0000004904,A,1.7100,17299.4359,35.9800,55,2211,
001440,2011-12-31,2011,INDL,C,D,STD,AEP,025537101,AMERICAN ELECTRIC POWER CO,USD,12,4182.0000,52223.0000,30.3337,2775.0000,14664.0000,483.4230,15467.0000,,5.0000,4525.0000,18.7100,6611.0000,37558.0000,1946.0000,55670.0000,0.0000,15116.0000,14664.0000,14665.0000,,,0000004904,A,1.8500,19970.2041,41.3100,55,2211,
001440,2012-12-31,2012,INDL,C,D,STD,AEP,025537101,AMERICAN ELECTRIC POWER CO,USD,12,4589.0000,54367.0000,31.3733,3132.0000,15237.0000,485.6680,15961.0000,,0.0000,4784.0000,18.5130,6823.0000,39130.0000,1259.0000,57454.0000,0.0000,14945.0000,15237.0000,15237.0000,,,0000004904,A,1.8800,20728.3102,42.6800,55,2211,
001440,2013-12-31,2013,INDL,C,D,STD,AEP,025537101,AMERICAN ELECTRIC POWER CO,USD,12,4310.0000,56414.0000,32.9761,3778.0000,16085.0000,487.7770,17256.0000,,0.0000,4854.0000,18.5210,6112.0000,40328.0000,1480.0000,60285.0000,0.0000,15357.0000,16085.0000,16086.0000,,,0000004904,A,1.9500,22798.6970,46.7400,55,2211,
001440,2014-12-31,2014,INDL,C,D,STD,AEP,025537101,AMERICAN ELECTRIC POWER CO,USD,12,4478.0000,59633.0000,34.3685,4250.0000,16820.0000,489.4020,16622.0000,,0.0000,5216.0000,18.5290,7967.0000,42809.0000,1634.0000,64305.0000,0.0000,17020.0000,16820.0000,16824.0000,,,0000004904,A,2.0300,29716.4894,60.7200,55,2211,
001440,2015-12-31,2015,INDL,C,D,STD,AEP,025537101,AMERICAN ELECTRIC POWER CO,USD,12,4072.4000,61683.1000,36.4354,4600.0000,17891.7000,491.0530,17988.2000,,0.0000,5343.2000,17.4050,7108.5000,43778.2000,2047.1000,65481.4000,0.0000,16453.2000,17891.7000,17904.9000,,,0000004904,A,2.1500,28613.6583,58.2700,55,2211,
001440,2016-12-31,2016,INDL,C,D,STD,AEP,025537101,AMERICAN ELECTRIC POWER CO,USD,12,6033.9000,63467.7000,35.3805,4909.6000,17397.0000,491.7120,17620.5000,,0.0000,5437.2000,17.6340,9498.0000,46047.6000,610.9000,62036.6000,0.0000,16380.1000,17397.0000,17420.1000,,,0000004904,A,2.2700,30958.1875,62.9600,55,2211,
001440,2017-12-31,2017,INDL,C,D,STD,AEP,025537101,AMERICAN ELECTRIC POWER CO,USD,12,4253.1000,64729.1000,37.1682,5799.3000,18287.0000,492.0060,19658.4000,,0.0000,5428.4000,17.6660,8271.3000,46403.6000,1912.6000,67428.5000,11.9000,15424.9000,18298.9000,18325.5000,,,0000004904,A,2.3900,36196.8814,73.5700,55,2211,
001440,2018-12-31,2018,INDL,C,D,STD,AEP,025537101,AMERICAN ELECTRIC POWER CO,USD,12,4113.9000,68802.8000,38.5779,6357.0000,19028.4000,493.2460,21881.7000,,0.0000,5025.3000,17.5820,8648.8000,49634.6000,1923.8000,73085.2000,39.4000,16195.7000,19067.8000,19098.8000,,,0000004904,A,2.5300,36865.2060,74.7400,55,2211,
001440,2019-12-31,2019,INDL,C,D,STD,AEP,025537101,AMERICAN ELECTRIC POWER CO,USD,12,4077.8000,75892.3000,39.7277,6143.7000,19632.2000,494.1690,26110.6000,,0.0000,5106.8000,17.4080,10299.1000,55870.5000,1921.1000,80103.1000,42.9000,15561.4000,19675.1000,19956.1000,,,0000004904,A,2.7100,46703.9122,94.5100,55,2211,
001447,2010-12-31,2010,FS,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,147042.0000,,,,,52153.0000,,0.0000,,61.0000,,130812.0000,,7388.0000,,30242.0000,16230.0000,16230.0000,,,0000004962,A,0.7200,51375.2400,42.9200,40,522210,
001447,2010-12-31,2010,INDL,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,147042.0000,13.5589,887.0000,16230.0000,1197.0000,52153.0000,66416.0000,0.0000,7312.0000,61.0000,,130812.0000,4057.0000,7388.0000,0.0000,30242.0000,16230.0000,16230.0000,,,0000004962,A,0.7200,51375.2400,42.9200,40,522210,
001447,2011-12-31,2011,FS,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,153337.0000,,,,,48513.0000,,0.0000,,62.5000,,134543.0000,,8114.0000,,32282.0000,18794.0000,18794.0000,,,0000004962,A,0.7200,54905.8800,47.1700,40,522210,
001447,2011-12-31,2011,INDL,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,153337.0000,16.1460,1205.0000,18794.0000,1164.0000,48513.0000,59570.0000,0.0000,8512.0000,62.5000,,134543.0000,4935.0000,8114.0000,0.0000,32282.0000,18794.0000,18794.0000,,,0000004962,A,0.7200,54905.8800,47.1700,40,522210,
001447,2012-12-31,2012,FS,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,153140.0000,,,,,47308.0000,,0.0000,,63.5000,,134254.0000,,9064.0000,,33808.0000,18886.0000,18886.0000,,,0000004962,A,0.7800,63515.4000,57.4800,40,522210,
001447,2012-12-31,2012,INDL,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,153140.0000,17.0914,1056.0000,18886.0000,1105.0000,47308.0000,58973.0000,0.0000,9385.0000,63.5000,,134254.0000,4482.0000,9064.0000,0.0000,33808.0000,18886.0000,18886.0000,,,0000004962,A,0.7800,63515.4000,57.4800,40,522210,
001447,2013-12-31,2013,FS,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,153375.0000,,,,,45481.0000,,0.0000,,62.8000,,133879.0000,,9853.0000,,34932.0000,19496.0000,19496.0000,,,0000004962,A,0.8600,96536.7200,90.7300,40,522210,
001447,2013-12-31,2013,INDL,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,153375.0000,18.3233,1078.0000,19496.0000,1064.0000,45481.0000,55330.0000,0.0000,9881.0000,62.8000,,133879.0000,5359.0000,9853.0000,0.0000,34932.0000,19496.0000,19496.0000,,,0000004962,A,0.8600,96536.7200,90.7300,40,522210,
001447,2014-12-31,2014,FS,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,159103.0000,,,,,45876.0000,,0.0000,,54.0000,,138430.0000,,10208.0000,,35280.0000,20673.0000,20673.0000,,,0000004962,A,0.9800,95179.9200,93.0400,40,522210,
001447,2014-12-31,2014,INDL,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,159103.0000,19.4751,1198.0000,19923.0000,1023.0000,45876.0000,57955.0000,0.0000,9975.0000,54.0000,,138430.0000,5885.0000,10208.0000,750.0000,35280.0000,20673.0000,20673.0000,,,0000004962,A,0.9800,95179.9200,93.0400,40,522210,
001447,2015-12-31,2015,FS,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,161184.0000,,,,,41247.0000,,62.0000,,54.8000,,140511.0000,,10909.0000,,34441.0000,20673.0000,20673.0000,,,0000004962,A,1.1000,67393.9500,69.5500,40,522210,
001447,2015-12-31,2015,INDL,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,161184.0000,19.6832,1383.0000,19073.0000,969.0000,41247.0000,48061.0000,62.0000,10011.0000,54.8000,,140511.0000,5163.0000,10909.0000,1600.0000,34441.0000,20673.0000,20673.0000,,,0000004962,A,1.1000,67393.9500,69.5500,40,522210,
001447,2016-12-31,2016,FS,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,158893.0000,,,,,31266.0000,,80.0000,,56.4000,,138392.0000,,9578.0000,,33823.0000,20501.0000,20501.0000,,,0000004962,A,1.1900,,74.0800,40,522210,
001447,2016-12-31,2016,INDL,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,158893.0000,20.9082,1377.0000,18901.0000,904.0000,31266.0000,46990.0000,80.0000,9169.0000,56.4000,,138392.0000,5408.0000,9578.0000,1600.0000,33823.0000,20501.0000,20501.0000,,,0000004962,A,1.1900,,74.0800,40,522210,
001447,2017-12-31,2017,FS,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,181159.0000,,,,,43870.0000,,81.0000,,55.0000,,162932.0000,,9784.0000,,35583.0000,18227.0000,18227.0000,,,0000004962,A,1.3100,,99.3100,40,522210,
001447,2017-12-31,2017,INDL,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,181159.0000,19.3562,1063.0000,16627.0000,859.0000,43870.0000,55804.0000,81.0000,9618.0000,55.0000,,162932.0000,2736.0000,9784.0000,1600.0000,35583.0000,18227.0000,18227.0000,,,0000004962,A,1.3100,,99.3100,40,522210,
001447,2018-12-31,2018,FS,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,188602.0000,,,,,47108.0000,,80.0000,,59.0000,,166312.0000,,10431.0000,,43281.0000,22290.0000,22290.0000,,,0000004962,A,1.4400,,95.3200,40,522210,
001447,2018-12-31,2018,INDL,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,188602.0000,24.4274,1311.0000,20690.0000,847.0000,47108.0000,58423.0000,80.0000,10260.0000,59.0000,,166312.0000,6921.0000,10431.0000,1600.0000,43281.0000,22290.0000,22290.0000,,,0000004962,A,1.4400,,95.3200,40,522210,
001447,2019-12-31,2019,FS,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,198321.0000,,,,,43003.0000,,81.0000,,64.5000,,175250.0000,,11396.0000,,47020.0000,23071.0000,23071.0000,,,0000004962,A,1.6000,,124.4900,40,522210,
001447,2019-12-31,2019,INDL,C,D,STD,AXP,025816109,AMERICAN EXPRESS CO,USD,12,,198321.0000,26.5074,1688.0000,21471.0000,810.0000,43003.0000,58618.0000,81.0000,10770.0000,64.5000,,175250.0000,6759.0000,11396.0000,1600.0000,47020.0000,23071.0000,23071.0000,,,0000004962,A,1.6000,,124.4900,40,522210,
001449,2010-12-31,2010,FS,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,101039.0000,,,,,2607.0000,,0.0000,,7.9190,,89983.0000,,1029.0000,,20758.0000,11056.0000,11056.0000,,,0000004977,A,1.1400,26502.9702,56.4300,40,524114,
001449,2010-12-31,2010,INDL,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,101039.0000,23.5404,0.0000,11056.0000,469.6610,2607.0000,3038.0000,0.0000,3794.0000,7.9190,,89983.0000,2344.0000,1029.0000,0.0000,20732.0000,11056.0000,11056.0000,228.0000,,0000004977,A,1.1400,26502.9702,56.4300,40,524114,
001449,2011-12-31,2011,FS,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,117102.0000,,,,,2940.0000,,0.0000,,8.5620,,103596.0000,,1063.0000,,22200.0000,13506.0000,13506.0000,,,0000004977,A,1.2300,20172.5706,43.2600,40,524114,
001449,2011-12-31,2011,INDL,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,117102.0000,28.9636,0.0000,13506.0000,466.3100,2940.0000,3285.0000,0.0000,3247.0000,8.5620,,103596.0000,1964.0000,1063.0000,0.0000,22171.0000,13506.0000,13506.0000,258.0000,,0000004977,A,1.2300,20172.5706,43.2600,40,524114,
001449,2012-12-31,2012,FS,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,131094.0000,,,,,4349.0000,,0.0000,,8.9650,,115116.0000,,1022.0000,,25411.0000,15978.0000,15978.0000,,,0000004977,A,1.3400,24848.7923,53.1200,40,524114,
001449,2012-12-31,2012,INDL,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,131094.0000,34.1566,0.0000,15978.0000,467.7860,4349.0000,4352.0000,0.0000,4623.0000,8.9650,,115116.0000,2866.0000,1022.0000,0.0000,25364.0000,15978.0000,15978.0000,254.0000,,0000004977,A,1.3400,24848.7923,53.1200,40,524114,
001449,2013-12-31,2013,FS,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,121307.0000,,,,,4571.0000,,0.0000,,9.1410,,106687.0000,,941.0000,,24017.0000,14620.0000,14620.0000,,,0000004977,A,1.4200,30688.7884,66.8000,40,524114,
001449,2013-12-31,2013,INDL,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,121307.0000,31.8232,0.0000,14620.0000,459.4130,4571.0000,4897.0000,0.0000,5165.0000,9.1410,,106687.0000,3158.0000,941.0000,0.0000,23939.0000,14620.0000,14620.0000,240.0000,,0000004977,A,1.4200,30688.7884,66.8000,40,524114,
001449,2014-12-31,2014,FS,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,119767.0000,,,,,4854.0000,,0.0000,,9.5250,,101420.0000,,866.0000,,22808.0000,18347.0000,18347.0000,,,0000004977,A,1.5000,27028.9651,61.0900,40,524114,
001449,2014-12-31,2014,INDL,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,119767.0000,41.4673,0.0000,18347.0000,442.4450,4854.0000,5282.0000,0.0000,4855.0000,9.5250,,101420.0000,2951.0000,866.0000,0.0000,22728.0000,18347.0000,18347.0000,229.0000,,0000004977,A,1.5000,27028.9651,61.0900,40,524114,
001449,2015-12-31,2015,FS,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,118296.0000,,,,,4808.0000,,0.0000,,9.9150,,100588.0000,,895.0000,,20967.0000,17708.0000,17708.0000,,,0000004977,A,1.5800,25420.3620,59.9000,40,524114,
001449,2015-12-31,2015,INDL,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,118296.0000,41.7268,0.0000,17708.0000,424.3800,4808.0000,5011.0000,0.0000,4457.0000,9.9150,,100588.0000,2533.0000,895.0000,0.0000,20904.0000,17708.0000,17708.0000,211.0000,,0000004977,A,1.5800,25420.3620,59.9000,40,524114,
001449,2016-12-31,2016,FS,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,129819.0000,,,,,4705.0000,,0.0000,,10.2120,,109337.0000,,942.0000,,22666.0000,20482.0000,20482.0000,,,0000004977,A,1.6600,28244.3760,69.6000,40,524114,
001449,2016-12-31,2016,INDL,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,129819.0000,50.4719,0.0000,20482.0000,405.8100,4705.0000,5360.0000,0.0000,4335.0000,10.2120,,109337.0000,2659.0000,942.0000,0.0000,22374.0000,20482.0000,20482.0000,224.0000,,0000004977,A,1.6600,28244.3760,69.6000,40,524114,
001449,2017-12-31,2017,FS,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,137217.0000,,,,,5281.0000,,0.0000,,11.3180,,112619.0000,,981.0000,,21781.0000,24598.0000,24598.0000,,,0000004977,A,1.7400,34274.1399,87.7800,40,524114,
001449,2017-12-31,2017,INDL,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,137217.0000,62.9983,0.0000,24598.0000,390.4550,5281.0000,5289.0000,0.0000,4396.0000,11.3180,,112619.0000,4604.0000,981.0000,0.0000,21700.0000,24598.0000,24598.0000,210.0000,,0000004977,A,1.7400,34274.1399,87.7800,40,524114,
001449,2018-12-31,2018,FS,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,140406.0000,,,,,5773.0000,,0.0000,,11.3900,,116944.0000,,1024.0000,,21906.0000,23462.0000,23462.0000,,,0000004977,A,1.0400,34410.8302,45.5600,40,524114,
001449,2018-12-31,2018,INDL,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,140406.0000,31.0637,0.0000,23462.0000,755.2860,5773.0000,5778.0000,0.0000,4338.0000,11.3900,,116944.0000,2920.0000,1024.0000,0.0000,21768.0000,23462.0000,23462.0000,218.0000,,0000004977,A,1.0400,34410.8302,45.5600,40,524114,
001449,2019-12-31,2019,FS,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,152768.0000,,,,,6569.0000,,0.0000,,11.7290,,123809.0000,,1190.0000,,22484.0000,28959.0000,28959.0000,,,0000004977,A,1.0800,,52.9000,40,524114,
001449,2019-12-31,2019,INDL,C,D,STD,AFL,001055102,AFLAC INC,USD,12,,152768.0000,39.8449,0.0000,28959.0000,726.7930,6569.0000,6569.0000,0.0000,4775.0000,11.7290,,123809.0000,3304.0000,1190.0000,0.0000,22369.0000,28959.0000,28959.0000,219.0000,,0000004977,A,1.0800,,52.9000,40,524114,
001487,2010-12-31,2010,FS,C,D,STD,AIG,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,,683443.0000,,,,,89738.0000,,0.0000,,63.0000,,569770.0000,,57855.0000,,77464.0000,85319.0000,113239.0000,,,0000005272,A,0.0000,,57.6200,40,524126,
001487,2010-12-31,2010,INDL,C,D,STD,AIG,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,,683443.0000,52.0227,8117.0000,36171.0000,695.2930,89738.0000,100061.0000,0.0000,11732.0000,63.0000,,569770.0000,7786.0000,57855.0000,49148.0000,76791.0000,85319.0000,113239.0000,40.0000,,0000005272,A,0.0000,,57.6200,40,524126,
001487,2011-12-31,2011,FS,C,D,STD,AIG,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,,555773.0000,,,,,68287.0000,,812.0000,,57.0000,,441444.0000,,37846.0000,,64520.0000,104951.0000,105806.0000,,,0000005272,A,0.0000,44006.2472,23.2000,40,524126,
001487,2011-12-31,2011,INDL,C,D,STD,AIG,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,,555773.0000,55.3299,6675.0000,104951.0000,1896.8210,68287.0000,75253.0000,812.0000,7491.0000,57.0000,,441444.0000,17798.0000,41646.0000,0.0000,64353.0000,104951.0000,105806.0000,34.0000,,0000005272,A,0.0000,44006.2472,23.2000,40,524126,
001487,2012-12-31,2012,FS,C,D,STD,AIG,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,,548633.0000,,,,,45311.0000,,0.0000,,63.0000,,449630.0000,,2213.0000,,66260.0000,98002.0000,98669.0000,,,0000005272,A,0.0000,,35.3000,40,524126,
001487,2012-12-31,2012,INDL,C,D,STD,AIG,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,,548633.0000,66.3825,0.0000,98002.0000,1476.3220,45311.0000,48500.0000,0.0000,17240.0000,63.0000,,449630.0000,3438.0000,,0.0000,65890.0000,98002.0000,98669.0000,,,0000005272,A,0.0000,,35.3000,40,524126,
001487,2013-12-31,2013,FS,C,D,STD,AIG,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,,541329.0000,,,,,38363.0000,,0.0000,,64.0000,,440218.0000,,2315.0000,,68026.0000,100470.0000,101081.0000,,,0000005272,A,0.2000,,51.0500,40,524126,
001487,2013-12-31,2013,INDL,C,D,STD,AIG,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,,541329.0000,68.6241,0.0000,100470.0000,1464.0630,38363.0000,41693.0000,0.0000,15884.0000,64.0000,,440218.0000,9085.0000,,0.0000,67375.0000,100470.0000,101081.0000,,,0000005272,A,0.2000,,51.0500,40,524126,
001487,2014-12-31,2014,FS,C,D,STD,AIG,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,,515581.0000,,,,,29199.0000,,0.0000,,65.0000,,408309.0000,,2700.0000,,64116.0000,106898.0000,107272.0000,,,0000005272,A,0.5000,,56.0100,40,524126,
001487,2014-12-31,2014,INDL,C,D,STD,AIG,026874784,AMERICAN INTERNATIONAL GROUP,USD,12,,515581.0000,77.6916,0.0000,106898.0000,1375.9270,29199.0000,31217.0000,0.0000,15350.0000,65.0000,,408309.0000,7529.0000,,0.0000,63004.0000,106898.0000,107272.0000,,,0000005272,A,0.5000,,56.0100,40,524126,
