PCOMMFEES,PEXECDIRPD,PDIRPENSN,ANNDIRRET,DIRMTGFEE,NUMMTGS,DIRSTK,DIRSTKAD,DIROPT,DIROPTAD,SALES,SALECHG,SALE3LS,SALE5LS,OIBD,OIBDCHG,OIBD3LS,OIBD5LS,PRETAX,NIBEX,NI,NICHG,NI3LS,NI5LS,NIAC,EPSEX,EPSEXCHG,EPSEX3LS,EPSEX5LS,EPSIN,EPSINCHG,COMMEQ,SEQ,ROEPER,ROEAVG,ASSETS,ASSETCHG,ROA,MKTVAL,DIVYIELD,PRCCF,PRCC,SHRSOUT,TRS1YR,TRS3YR,TRS5YR,EMPL,AJEX,BS_VOLATILITY,BS_YIELD,SRCDATE,GVKEY,YEAR,FYR,NAICS,CONAME,CUSIP,TICKER,SIC
1,0,1,22,1,8,0,0,0.2,0,3217.3,9.764,6.79,8.576,811.9,11.433,8.21,7.981,407,277,271,8.879,7.635,11.648,271,2.45,10.112,6.644,11.605,2.4,7.865,2097.7,2097.7,13.205,14.064,4491.6,6.247,6.167,5030.616,1.859,44.375,46.75,56.683,34.867,27.713,15.478,14.5,2,0.244,2.39,1992-12-09,001209,1992,9,325120,AIR PRODUCTS & CHEMICALS INC,00915810,APD,2810
1,0,1,22,1,8,0,0,0.2,0,3327.7,3.431,4.756,6.473,807.2,-0.579,5.252,5.392,300.8,200.9,200.9,-25.867,-4.395,-1.232,200.9,1.76,-28.163,-5.34,-2.029,1.76,-26.667,2101.9,2101.9,9.558,9.568,4761.5,6.009,4.219,4423.39,2.297,38.75,44.25,57.076,-10.804,22.603,15.896,14.075,2,0.231,2.13,1993-12-08,001209,1993,9,,AIR PRODUCTS & CHEMICALS INC,00915810,APD,2810
1,0,1,25,1,8,0,0,1,0,3485.3,4.736,5.942,5.698,840.4,4.113,4.873,5.574,325.3,233.5,247.8,23.345,-2.106,1.003,247.8,2.06,17.045,-2.536,0.393,2.18,23.864,2206.4,2206.4,10.583,10.84,5036.2,5.769,4.636,5301.871,2.032,46.75,44.625,56.705,23.245,14.027,18.022,13.3,2,0.231,2.063,1994-12-09,001209,1994,9,,AIR PRODUCTS & CHEMICALS INC,00915810,APD,2810
1,0,1,25,1,7,0,0,1,0,3865,10.894,6.305,5.952,958,13.993,5.671,6.712,553,368,368,48.507,9.932,9.866,368,3.29,59.709,10.326,9.657,3.29,50.917,2398,2398,15.346,15.985,5816,15.484,6.327,5821.476,1.938,52.125,52.75,55.842,13.726,7.727,20.9,14.8,2,0.206,2.089,1995-12-08,001209,1995,9,,AIR PRODUCTS & CHEMICALS INC,00915810,APD,2810
1,0,1,25,1,7,0,0,1,0,4008,3.7,6.397,6.458,978,2.088,6.607,6.064,609,416,416,13.043,27.459,10.819,416,3.73,13.374,28.449,10.886,3.73,13.374,2574,2574,16.162,16.734,6522,12.139,6.378,6437.499,1.837,58.25,69.125,55.258,13.91,16.877,13.943,15.2,2,0.194,1.936,1996-12-11,001209,1996,9,,AIR PRODUCTS & CHEMICALS INC,00915810,APD,2810
0,0,0,36,0,7,0.361,0.2,1,0,4637.8,15.714,9.991,7.588,1160.3,18.64,11.351,7.402,630.4,429.3,429.3,3.197,22.506,9.158,429.3,3.9,4.558,23.708,9.744,3.9,4.558,2648.1,2648.1,16.212,16.442,7244.1,11.072,5.926,9110.905,1.387,82.937,82.25,54.926,44.578,23.265,15.539,16.4,2,0.199,1.72,1997-12-10,001209,1997,9,,AIR PRODUCTS & CHEMICALS INC,00915810,APD,2810
0,0,0,36,0,10,0.711,0.4,2,0,4919,6.063,8.37,8.13,1319.6,13.729,11.265,10.33,823.7,546.8,546.8,27.37,14.111,22.171,546.8,2.54,30.256,15.582,23.615,2.54,30.256,2667.3,2667.3,20.5,20.574,7489.6,3.389,7.301,6885.34,2.151,29.75,40,211.47,-27.015,6.324,10.995,16.7,1,0.23,1.792,1998-12-14,001209,1998,9,,AIR PRODUCTS & CHEMICALS INC,00915810,APD,2810
0,0,0,36,0,11,0.727,0.4,2,0,5020.1,2.055,7.794,7.571,1266.4,-4.032,8.996,8.547,669,450.5,450.5,-17.612,2.691,14.046,450.5,2.12,-16.535,4.364,15.531,2.12,-16.535,2961.6,2961.6,15.211,16.007,8235.5,9.959,5.47,6707.171,2.393,29.25,33.563,213.044,0.284,1.904,6.512,17.4,1,0.305,1.977,1999-12-15,001209,1999,9,,AIR PRODUCTS & CHEMICALS INC,00915810,APD,2810
0,0,0,36,0,9,1.38,1,2,0,5467.1,8.904,5.637,7.182,1427.2,12.697,7.145,8.299,118.1,124.2,124.2,-72.431,-33.862,-19.526,124.2,0.58,-72.642,-33.248,-18.819,0.58,-72.642,2821.3,2821.3,4.402,4.295,8270.5,0.425,1.502,8254.98,2.056,36,41,214.219,25.949,-2.676,8.709,17.5,1,0.336,2.2,2000-12-15,001209,2000,9,,AIR PRODUCTS & CHEMICALS INC,00915810,APD,2810
0,0,0,36,0,8,1.298,1,2,0,5717.2,4.575,5.14,7.362,1393.9,-2.333,1.843,7.344,737,512.9,465.6,274.879,-2.111,4.277,465.6,2.39,312.069,-2.009,5.086,2.17,274.138,3105.8,3105.8,16.514,17.307,8084.1,-2.254,6.345,8770.198,2.022,38.58,46.91,215.463,9.232,11.325,7.801,17.8,1,0.348,2.157,2001-12-14,001209,2001,9,,AIR PRODUCTS & CHEMICALS INC,00915810,APD,2810
0,0,0,48,0,8,1,1,2,0,5401.2,-5.527,2.469,3.095,1342.9,-3.659,1.974,2.966,784.5,525.4,525.4,12.844,5.26,4.123,525.4,2.42,1.255,4.51,4.413,2.42,11.521,3460.4,3460.4,15.183,16.003,8495,5.083,6.185,9545.47,1.952,42.01,42.75,218.536,10.786,15.083,2.212,17.2,1,0.35,2.01,2002-12-13,001209,2002,9,,AIR PRODUCTS & CHEMICALS INC,00915810,APD,2810
1,0,0,16,1.25,7,1.342,0,2,0,6297.3,16.591,4.825,5.064,1360.4,1.303,-1.585,0.611,565.4,400.2,397.3,-24.381,47.702,-6.052,397.3,1.82,-24.793,46.402,-6.449,1.81,-25.207,3782.5,3782.5,10.58,11.051,9431.9,11.029,4.243,10249.606,1.951,45.1,52.83,221.424,9.585,9.866,10.867,18.5,1,0.329,1.975,2003-12-12,001209,2003,9,,AIR PRODUCTS & CHEMICALS INC,00915810,APD,2810
1,0,0,18.5,1.25,6,1.467,1.1,2,0,7411.4,17.692,9.037,8.103,1553,14.158,3.668,4.165,851.4,604.1,604.1,52.051,5.607,6.043,604.1,2.7,48.352,4.149,4.956,2.7,49.171,4444,4444,13.594,14.687,10040.4,6.452,6.017,12360.139,1.912,54.38,57.97,225.775,22.982,14.295,15.485,19.9,1,0.249,1.939,2004-12-13,001209,2004,9,,AIR PRODUCTS & CHEMICALS INC,00915810,APD,2810
1,0,0,20,1.5,6,1.442,1.1,2,0,8143.5,9.878,14.667,8.296,1683.9,8.429,7.834,3.363,997.7,711.7,711.7,17.812,10.646,41.787,711.7,3.15,16.667,9.186,40.274,3.15,16.667,4575.5,4575.5,15.555,15.781,10408.8,3.669,6.837,12224.317,2.267,55.14,59.19,221.899,3.561,11.754,11.052,20.2,1,0.201,2.044,2005-12-14,001209,2005,9,,AIR PRODUCTS & CHEMICALS INC,00915810,APD,2810
1,0,0,12,0.75,4,0,0,,0,1115.378,1.028,6.764,9.46,2.98,-96.98,-70.86,-47.767,-125.706,-80.27,-84.837,,,,-91.525,-6.53,,,,-6.87,,196.724,257.959,-44.203,-36.144,1208.358,-0.27,-7.196,219.929,1.212,16.5,16.5,3.332,-23.314,-6.229,5.078,8.979,4,0.283,1.011,1993-03-30,001230,1992,12,481111,ALASKA AIR GROUP INC,01165910,ALK,4512
1,0,0,12,0.75,5,0,0,,0,1128.329,1.161,2.526,6.739,69.106,2218.993,-7.358,-9.761,-45.812,-30.918,-30.918,,,,-33.443,-2.51,,,,-2.51,,166.833,166.833,-20.046,-18.398,1134.954,-6.075,-2.947,188.456,0,14.125,14.125,3.336,-14.394,-6.271,-6.005,8.733,4,0.291,1.092,1994-03-31,001230,1993,12,,ALASKA AIR GROUP INC,01165910,ALK,4512
1,0,0,12,0.75,6,0,0,,0,1315.62,16.599,6.019,7.497,152.543,120.738,15.628,4.84,40.961,22.531,22.531,,29.653,-12.099,22.531,1.68,,83.928,-9.12,1.68,,191.278,191.278,11.779,12.583,1315.771,15.932,1.712,201,0,15,15,3.35,6.195,-11.33,-5.602,9.852,4,0.304,0.711,1995-04-03,001230,1994,12,,ALASKA AIR GROUP INC,01165910,ALK,4512
1,0,0,15,1,6,0,0,,0,1417.5,7.744,8.318,6.247,168.5,10.461,283.82,14.157,34,17.3,17.3,-23.217,,0.154,17.3,1.28,-23.81,,9.315,1.28,-23.81,212.5,212.5,8.141,8.569,1313.4,-0.18,1.317,220.431,0,16.25,16.25,3.391,8.333,-0.508,-1.077,10.467,4,0.314,0.404,1996-04-02,001230,1995,12,,ALASKA AIR GROUP INC,01165910,ALK,4512
1,0,0,15,1,6,0,0,,0,1592.2,12.325,12.164,7.598,182,8.012,38.097,13.025,64.3,38,38,119.653,,29.739,38,2.65,107.031,,57.898,2.65,107.031,272.5,272.5,13.945,15.67,1311.4,-0.152,2.898,303.975,0,21,21,3.619,29.231,14.133,-0.485,11.417,4,0.33,0,1997-04-01,001230,1996,12,,ALASKA AIR GROUP INC,01165910,ALK,4512
1,0,0,15,1.2,4,0.174,0,,0,1739.4,9.245,9.755,9.294,240.5,32.143,16.388,140.647,123.6,72.4,72.4,90.526,47.566,,72.4,4.9,84.906,42.877,,4.9,84.906,475.3,475.3,15.232,19.363,1533.1,16.906,4.722,708.466,0,38.75,38.75,4.571,84.524,37.212,18.62,11.429,4,0.334,0,1998-04-01,001230,1997,12,,ALASKA AIR GROUP INC,01165910,ALK,4512
1,0,0,15,1.2,4,0.11,0,,0,1897.7,9.101,10.213,10.958,325.5,35.343,24.542,36.335,204.4,124.4,124.4,71.823,93.015,,124.4,5.32,8.571,60.781,,5.32,8.571,789.5,789.5,15.757,19.671,1731.8,12.961,7.183,1159.925,0,44.25,44.25,6.556,14.194,39.643,25.657,12.464,4,0.373,0,1999-04-01,001230,1998,12,,ALASKA AIR GROUP INC,01165910,ALK,4512
1,0,0,15,1.2,5,0.116,0,,0,2082,9.712,9.352,9.615,335.7,3.134,22.638,17.088,220.7,134.2,134.2,7.878,52.285,42.888,134.2,5.09,-4.323,24.306,24.819,5.09,-4.323,930.7,930.7,14.419,15.603,2180.1,25.886,6.156,927.405,0,35.125,35.125,6.603,-20.621,18.704,18.551,14.179,4,0.361,0,2000-04-05,001230,1999,12,,ALASKA AIR GROUP INC,01165910,ALK,4512
1,0,0,15,1.2,11,0.178,0,,0,2177.2,4.573,7.77,8.962,174.2,-48.108,-10.193,0.668,-15.7,-13.4,-70.3,,,,-70.3,-0.51,,,,-2.66,,862.3,862.3,-1.554,-1.495,2630,20.637,-0.51,786.709,0,29.75,29.75,6.614,-15.302,-8.433,12.857,14.996,4,0.361,0,2001-04-06,001230,2000,12,,ALASKA AIR GROUP INC,01165910,ALK,4512
1,0,0,15,1.2,,0.177,0,,0,2152.8,-1.121,4.294,6.219,96.4,-44.661,-33.344,-11.935,-63.5,-43.4,-43.4,,,,-43.4,-1.64,,,,-1.64,,851.3,851.3,-5.098,-5.065,2950.5,12.186,-1.471,771.965,0,29.1,29.1,6.632,-2.185,-13.039,6.742,15.063,4,0.415,0,2002-04-15,001230,2001,12,,ALASKA AIR GROUP INC,01165910,ALK,4512
1,0,0,15,1.2,10,0.194,0,,0,2224.1,3.312,2.225,5.039,105.9,9.855,-31.926,-15.13,-101.8,-67.2,-118.6,,,,-118.6,-2.53,,,,-4.47,,655.7,655.7,-10.249,-8.918,2880.7,-2.366,-2.333,574.808,0,21.65,21.65,6.644,-25.601,-14.897,-10.99,14.943,4,0.437,0,2003-04-14,001230,2002,12,,ALASKA AIR GROUP INC,01165910,ALK,4512
1,0,0,15,1.2,8,0.286,0,,0,2444.8,9.923,3.94,5.197,193.3,82.531,3.529,-9.898,29,13.5,13.5,,,-35.864,13.5,0.51,,,-37.435,0.51,,674.2,674.2,2.002,2.03,3259.2,13.139,0.414,728.861,0,27.29,27.29,6.691,26.051,-2.836,-9.214,14.738,4,0.402,0,2004-04-22,001230,2003,12,,ALASKA AIR GROUP INC,01165910,ALK,4512
1,0,0,15,1.2,4,0.197,0,,0,2723.8,11.412,8.158,5.521,212.3,9.829,30.104,-8.757,-20.6,-15.3,-15.3,,,,-15.3,-0.57,,,,-0.57,,664.8,664.8,-2.301,-2.285,3335,2.326,-0.459,900.446,0,33.49,33.49,6.782,22.719,4.795,-0.949,14.584,4,0.421,0,2005-04-11,001230,2004,12,,ALASKA AIR GROUP INC,01165910,ALK,4512
1,0,0,15,1.2,,0.482,0,,0,2975.3,9.233,10.186,6.445,151.7,-28.545,12.727,-2.728,137.2,84.5,-5.9,,,,-5.9,3.06,,,,-0.21,,827.6,827.6,10.21,11.324,3792,13.703,2.228,990.051,0,35.72,35.72,8.364,6.659,18.164,3.725,13.768,4,0.419,0,2006-04-14,001230,2005,12,,ALASKA AIR GROUP INC,01165910,ALK,4512
1,0,1,30,1.5,8,0,1.5,,0,12042,1.783,0.278,1.613,1279,24.659,-1.32,3.118,702,535,-712,,0.44,0.765,-712,3.8,,2.294,4.359,-5.05,,2251,2251,23.767,20.443,10756,3.602,4.974,8583.922,1.653,60.5,60.5,35.471,40.46,25.142,21.822,89.3,4,0.224,5.158,1993-03-09,001300,1992,12,336413,HONEYWELL INTERNATIONAL INC,43851610,HON,9997
1,0,1,35,1.5,9,0,1.5,,0,11827,-1.785,-1.413,-0.138,1452,13.526,7.895,2.975,917,656,411,,12.397,7.217,411,4.62,21.579,11.31,8.307,2.9,,2390,2390,27.448,28.27,10829,0.679,6.058,11211.443,1.468,79,79,35.479,32.773,47.048,24.02,86.4,4,0.228,3.989,1994-03-19,001300,1993,12,,HONEYWELL INTERNATIONAL INC,43851610,HON,9997
1,0,1,35,1.5,10,0,1.5,1,0,12817,8.371,2.704,1.424,1675,15.358,17.749,4.705,1141,759,759,84.672,,7.528,759,2.68,16.017,,8.589,2.68,84.828,2982,2982,25.453,28.258,11321,4.543,6.704,9626.488,1.978,34,34,141.566,-12.291,17.824,17.943,87.5,2,0.227,2.256,1995-03-10,001300,1994,12,,HONEYWELL INTERNATIONAL INC,43851610,HON,9997
1,0,1,35,1.5,9,0,1.5,1,0,14346,11.929,6.009,3.053,1916,14.388,14.422,10.634,1297,875,875,15.283,17.82,13.625,875,3.09,15.299,17.598,13.029,3.09,15.299,3592,3592,24.36,26.62,12465,10.105,7.02,13431.575,1.642,47.5,47.5,141.385,42.307,18.339,31.743,88.5,2,0.209,1.699,1996-03-11,001300,1995,12,,HONEYWELL INTERNATIONAL INC,43851610,HON,9997
1,0,1,35,1.5,9,0,1.5,1,0,13971,-2.614,5.71,3.381,2093,9.238,12.962,15.325,1571,1020,1020,16.571,15.851,,1020,3.61,16.828,16.046,,3.61,16.828,4180,4180,24.402,26.248,12829,2.92,7.951,18948.605,1.343,67,67,141.408,43.162,21.348,27.219,76.6,2,0.195,1.696,1997-03-17,001300,1996,12,,HONEYWELL INTERNATIONAL INC,43851610,HON,9997
1,0,0,35,1.5,8,0.387,3,2,0,14472,3.586,4.131,3.745,2256,7.788,10.435,12.02,1761,1170,1170,14.706,15.518,16.941,1170,2.07,14.681,15.599,16.856,2.07,14.681,4386,4386,26.676,27.317,13707,6.844,8.536,21670.967,1.34,38.812,38.812,558.343,17.445,33.75,22.746,70.5,1,0.205,1.654,1998-03-10,001300,1997,12,,HONEYWELL INTERNATIONAL INC,43851610,HON,9997
1,0,0,35,1.5,13,0.3637,3,2,0,15128,4.533,1.785,5.046,2571,13.963,10.298,12.106,1980,1331,1331,13.761,15.007,15.201,1331,2.37,14.493,15.329,15.46,2.37,14.493,5297,5297,25.127,27.491,15560,13.519,8.554,24817.216,1.354,44.313,44.313,558.466,15.873,24.896,19.449,70.4,1,0.232,1.442,1999-03-09,001300,1998,12,,HONEYWELL INTERNATIONAL INC,43851610,HON,9997
1,0,0,35,1.5,9,0.2686294,3,2,0,23735,56.895,19.322,13.115,4152,61.494,25.65,19.908,2294,1541,1541,15.778,14.745,15.216,1541,1.95,-17.722,2.609,7.792,1.95,-17.722,8599,8599,17.921,22.179,23527,51.202,6.55,45528.879,1.179,57.688,57.688,795.133,31.836,21.511,29.593,120,1,0.254,1.346,2000-03-13,001300,1999,12,,HONEYWELL INTERNATIONAL INC,43851610,HON,9997
1,0,0,45,2,10,0.435,0,2,1,25023,5.427,20.025,11.769,4624,11.368,27.026,19.268,2432,1659,1659,7.657,12.345,13.65,1659,2.07,6.154,0,6.025,2.07,6.154,9707,9707,17.091,18.125,25175,7.005,6.59,38083.535,1.585,47.313,47.313,807.292,-16.662,8.381,16.44,125,1,0.397,1.291,2001-11-05,001300,2000,12,,HONEYWELL INTERNATIONAL INC,43851610,HON,9997
1,0,0,45,2,11,0.517,0,2,1,23652,-5.479,16.063,11.104,3471,-24.935,10.523,10.646,-422,-99,-99,,,,-99,-0.12,,,,-0.12,,9170,9170,-1.08,-1.049,24226,-3.77,-0.409,27502.052,2.218,33.82,33.82,814.966,-27.093,-7.128,1.74,115,1,0.458,1.373,2002-03-25,001300,2001,12,,HONEYWELL INTERNATIONAL INC,43851610,HON,9997
1,0,0,45,2,8,0.633,3,2,0,22274,-5.826,-2.095,9.007,3238,-6.713,-7.954,7.495,-937,-220,-220,,,,-220,-0.27,,,,-0.27,,8925,8925,-2.465,-2.432,27559,13.758,-0.798,19705.224,3.125,24,24,854.493,-27.378,-23.869,-7.586,108,1,0.48,1.661,2003-03-17,001300,2002,12,,HONEYWELL INTERNATIONAL INC,43851610,HON,9997
1,0,0,60,2.5,8,2.402,0,5,0,23103,3.722,-2.626,8.837,2855,-11.828,-14.848,2.118,1647,1344,1324,,-6.778,0.195,1324,1.56,,-8.998,-8.024,1.54,,10729,10729,12.527,13.677,29344,6.477,4.58,28818.365,2.243,33.43,33.43,862.33,43.251,-8.803,-3.581,108,1,0.478,2.309,2004-03-15,001300,2003,12,,HONEYWELL INTERNATIONAL INC,43851610,HON,9997
1,0,0,60,2.5,7,1.699,1.301,5,0,25601,10.812,2.675,1.525,2996,4.939,-4.787,-6.318,1690,1281,1281,-3.248,,-3.628,1281,1.49,-4.487,,-5.239,1.49,-3.247,11252,11252,11.385,11.656,31062,5.855,4.124,30458.549,2.118,35.41,35.41,850.013,8.211,4.027,-7.315,109,1,0.462,2.529,2005-03-14,001300,2004,12,,HONEYWELL INTERNATIONAL INC,43851610,HON,9997
1,0,0,60,2.5,8,1.626,1.374,5,0,27653,8.015,7.477,2.019,3545,18.324,3.065,-5.176,2333,1581,1655,29.196,,-0.959,1655,1.87,25.503,,-2.012,1.95,30.872,11254,11254,14.048,14.05,32294,3.966,4.896,31392.773,2.215,37.25,37.25,829.483,7.547,18.574,-2.465,116,1,0.349,2.496,2006-03-13,001300,2005,12,,HONEYWELL INTERNATIONAL INC,43851610,HON,9997
0,0,0,,,,,,,,69.543,-2.096,2.444,2.252,4.242,-29.111,14.485,9.432,-2.787,-2.987,-2.987,,,,-2.987,-0.4,,,,-0.4,,35.565,35.565,-8.399,-8.071,53.777,1.064,-5.554,21.511,0,2.875,3.375,2.494,21.053,0,-6.391,0.83,3,,,,001327,1992,3,334413,SKYWORKS SOLUTIONS INC,83088M10,SWKS,3674
0,0,0,,,,,,,,70.147,0.869,1.875,1.384,0.419,-90.123,-64.542,-42.168,-11.196,-11.466,-11.466,,,,-11.466,-1.53,,,,-1.53,,24.261,24.261,-47.261,-38.331,44.43,-17.381,-25.807,23.516,0,3.125,4.125,2.508,8.696,-6.919,-7.033,0.75,3,,,,001327,1993,3,,SKYWORKS SOLUTIONS INC,83088M10,SWKS,3674
0,0,0,,,,,,,,78.254,11.557,3.28,3.882,8.998,2047.494,14.565,26.056,3.349,2.847,2.847,,193.159,,2.847,0.36,,162.074,,0.36,,27.674,27.674,10.288,10.964,50.167,12.912,5.675,86.985,0,11.25,6.25,2.577,260,67.943,31.372,0.83,3,,,,001327,1994,3,,SKYWORKS SOLUTIONS INC,83088M10,SWKS,3674
0,0,0,,,,,,,,96.894,23.82,11.69,7.87,9.329,3.679,30.043,-0.149,4.463,3.794,3.794,33.263,,23.774,3.794,0.43,19.444,,19.025,0.43,19.444,57.533,57.533,6.594,8.905,75.423,50.344,5.03,84.177,0,8.687,14.125,3.23,-22.782,44.57,17.522,0.99,3,,,,001327,1995,3,,SKYWORKS SOLUTIONS INC,83088M10,SWKS,3674
1,0,0,13.5,1,4,0,0,5,10,85.253,-12.014,6.717,3.717,-0.54,,,,-15.572,-15.572,-15.572,,,,-15.572,-1.58,,,,-1.58,,43.386,43.386,-35.892,-30.86,65.253,-13.484,-23.864,61.036,0,6.125,7.875,3.322,-29.492,25.146,20.862,0.8,3,0.566,0,1997-07-30,001327,1996,3,,SKYWORKS SOLUTIONS INC,83088M10,SWKS,3674
1,0,0,13.5,1,5,0,0,5,10,116.881,37.099,14.309,10.943,18.43,,26.997,34.15,11.447,10.302,10.302,,53.525,,10.302,1.01,,41.039,,1.01,,55.822,55.822,18.455,20.768,76.929,17.893,13.392,159.286,0,15.25,16.125,3.482,148.98,10.672,39.613,0.84,3,0.574,0,1998-07-30,001327,1997,3,,SKYWORKS SOLUTIONS INC,83088M10,SWKS,3674
1,0,0,13.5,1,6,0,0,7.5,15,126.339,8.092,9.248,12.488,27.406,48.703,43.22,130.742,20.225,21.49,21.49,108.6,78.257,,21.49,1.36,101.98,68.03,,1.36,101.98,81.014,81.014,26.526,31.41,106.681,38.675,20.144,293.265,0,18.375,36,7.995,80.738,46.943,54.559,0.94,2,0.634,0,1999-07-30,001327,1998,3,,SKYWORKS SOLUTIONS INC,83088M10,SWKS,3674
1,0,0,13.5,1,8,0,0,7.5,15,184.705,46.198,29.397,18.739,40.8,48.873,,35.302,36.819,24.38,24.38,13.448,,53.649,24.38,1.28,-5.882,,39.765,1.28,-5.882,226.554,226.554,10.761,15.853,259.104,142.877,9.409,1885.085,0,95,57.313,9.962,417.007,185.476,66.162,1.09,2,0.668,0,2000-07-28,001327,1999,3,,SKYWORKS SOLUTIONS INC,83088M10,SWKS,3674
1,0,0,13.5,1,6,0,0,15,30,271.568,47.028,32.448,22.89,58.456,43.275,46.927,44.344,49.27,33.373,33.373,36.887,47.965,54.475,33.373,0.78,21.875,32.322,40.33,0.78,21.875,299.178,299.178,11.155,12.696,337.019,30.071,9.902,683.96,0,15.75,37,43.494,-66.842,45.784,40.316,1.12,1,0.79,0,2001-07-30,001327,2000,3,,SKYWORKS SOLUTIONS INC,83088M10,SWKS,3674
1,0,0,13.5,1,,0,0,15,30,126.502,-53.418,0.043,8.213,-5.172,,,,-27.294,-18.286,-18.286,,,,-18.286,-0.42,,,,-0.42,,292.162,292.162,-6.259,-6.185,316.119,-6.201,-5.785,674.477,0,15.25,21.8,44.26,-3.175,18.402,49.505,0.935,1,0.889,0,2002-03-31,001327,2001,3,,SKYWORKS SOLUTIONS INC,83088M10,SWKS,3674
0,0,0,30,1,13,0,0,15,30,457.769,261.867,35.328,31.396,-0.643,,,,-255.653,-236.064,-236.064,,,,-236.064,-2.26,,,,-2.26,,1014.976,1014.976,-23.258,-36.119,1346.912,326.078,-17.526,622.92,0,4.53,8.62,137.589,-76.613,-45.642,-5.982,4,1,1.035,0,2003-01-24,001327,2002,9,,SKYWORKS SOLUTIONS INC,83088M10,SWKS,3674
0,0,0,30,1,7,0,0,15,0,617.789,34.956,31.519,37.36,42.578,,-10.026,9.211,-53.625,-54.277,-451.416,,,,-451.416,-0.39,,,,-3.24,,673.175,673.175,-8.063,-6.43,1090.668,-19.025,-4.976,1352.224,0,9.1,8.7,148.604,100.883,-35.595,19.136,3.8,1,1.002,0,2004-02-02,001327,2003,9,,SKYWORKS SOLUTIONS INC,83088M10,SWKS,3674
0,0,0,30,1,,0,0,15,30,784.023,26.908,83.686,33.527,98.133,130.478,,19.188,26.396,22.412,22.412,,,-1.669,22.412,0.15,,,-25.186,0.15,,751.623,751.623,2.982,3.146,1168.806,7.164,1.918,1474.851,0,9.48,9.43,156.012,4.176,-21.194,-19.591,4.2,1,0.952,0,2005-02-18,001327,2004,9,,SKYWORKS SOLUTIONS INC,83088M10,SWKS,3674
1,0,0,30,1,6,0,0,15,30,792.371,1.065,20.068,23.883,92.775,-5.46,,9.678,40.989,25.611,25.611,14.274,,-5.157,25.611,0.16,6.667,,-27.154,0.16,6.667,792.564,792.564,3.231,3.317,1187.843,1.629,2.156,1111.94,0,7.02,5.09,158.625,-25.949,15.721,-27.086,4,1,0.846,0,2006-02-13,001327,2005,9,,SKYWORKS SOLUTIONS INC,83088M10,SWKS,3674
1,0,0,45,1,12,0,0,,0,5875,-6.253,1.678,4.535,1008.637,3.633,-4.656,6.093,123.485,7.545,7.545,-91.051,-74.886,-49.506,7.545,0.09,-91.346,-75.157,-49.462,0.09,-91.346,3387.599,3387.599,0.223,0.231,8721.756,-1.354,0.087,4258.864,1.304,46,46,30.861,-1.818,-0.654,14.775,10.263,3,0.224,1.263,1993-03-29,001380,1992,12,2111,HESS CORP,42809H10,HES,1311
1,0,0,50,1,12,0,0,,0,5851.588,-0.399,-5.562,6.827,736.637,-26.967,-20.2,1.64,-223.476,-297.662,-268.203,,,,-268.203,-3.22,,,,-2.9,,3028.911,3028.911,-9.827,-9.278,8641.546,-0.92,-3.445,4177.988,1.33,45.125,45.125,30.862,-0.715,0.346,8.862,10.173,3,0.221,1.287,1994-03-29,001380,1993,12,,HESS CORP,42809H10,HES,1311
1,0,0,50,1,12,0,0,,0,6601.984,12.824,1.752,3.388,1312.085,78.118,10.469,2.429,235.812,73.714,73.714,,-4.377,-31.147,73.714,0.79,,-8.757,-33.043,0.79,,3099.629,3099.629,2.378,2.406,8337.94,-3.513,0.884,4242.943,1.315,45.625,45.625,30.999,2.42,-0.054,-0.059,9.858,3,0.227,1.299,1995-03-28,001380,1994,12,,HESS CORP,42809H10,HES,1311
1,0,0,50,1,12,0,0,,0,7302.307,10.608,7.519,1.001,1173.562,-10.557,5.178,-4.137,-352.649,-394.413,-394.413,,,,-394.413,-4.24,,,,-4.24,,2660.396,2660.396,-14.825,-13.695,7756.37,-6.975,-5.085,4929.583,1.132,53,53,31.004,17.567,6.133,4,9.574,3,0.224,1.316,1996-03-28,001380,1995,12,,HESS CORP,42809H10,HES,1311
1,0,0,50,1,12,0,0,,0,8272.186,13.282,12.232,5.71,1305.127,11.211,21.004,6.043,1013.944,660.099,660.099,,,50.92,660.099,7.09,,,46.799,7.09,,3383.631,3383.631,19.509,21.843,7784.481,0.362,8.48,5386.658,1.037,57.875,57.875,31.025,10.399,9.954,5.32,9.085,3,0.207,1.259,1997-03-27,001380,1996,12,,HESS CORP,42809H10,HES,1311
1,0,0,55,1,10,0,0,,0,8233.723,-0.465,7.64,6.984,909.682,-30.299,-11.493,-2.044,126.585,7.5,7.5,-98.864,-53.316,-0.12,7.5,0.08,-98.872,-53.389,-2.328,0.08,-98.872,3215.699,3215.699,0.233,0.227,7934.619,1.929,0.095,5018.374,1.093,54.875,54.875,30.484,-4.165,7.545,4.811,9.216,3,0.196,1.161,1998-03-30,001380,1997,12,,HESS CORP,42809H10,HES,1311
1,0,0,55,1,10,0.2,0,,0,6590.009,-19.963,-3.363,2.405,618.835,-31.972,-19.21,-3.425,-514.111,-458.893,-458.893,,,,-458.893,-5.12,,,,-5.12,,2643.412,2643.412,-17.36,-15.664,7882.983,-0.651,-5.821,4495.659,1.206,49.75,49.75,30.119,-8.343,-1.019,3.149,9.777,3,0.204,1.087,1999-03-29,001380,1998,12,,HESS CORP,42809H10,HES,1311
