,GVKEY,TICKER,TOTAL_SEC,OTHCOMP,NONEQ_INCENT,CASH_FEES,STOCK_AWARDS,OPTION_AWARDS,SPCODE,CUSIP,CONAME,YEAR,YEAR_y,total_director_comp,total_OTHCOMP,total_NONEQ_INCENT,total_CASH_FEES,total_STOCK_AWARDS,total_OPTION_AWARDS,MKVALT,SIZE_CATEGORY,signature_index
98,1440,AEP,278.84,0.84,0.0,120.5,157.5,0.0,SP,02553710,AMERICAN ELECTRIC POWER CO,2018,2010,2638.3920000000003,27.392,0.0,1135.0,1476.0,0.0,36865.206,Big,1a7906302e21e0c066b5511ab50199f4
99,1440,AEP,278.872,0.872,0.0,120.5,157.5,0.0,SP,02553710,AMERICAN ELECTRIC POWER CO,2019,2010,2638.3920000000003,27.392,0.0,1135.0,1476.0,0.0,46703.9122,Big,06bea7104ee9e65f8c251eea14fcc0b5
100,1447,AXP,276.558,26.558,0.0,100.0,150.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2010,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,51375.24,Big,776df06a5dec35312d8e28c39065d465
101,1447,AXP,276.558,26.558,0.0,100.0,150.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2010,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,51375.24,Big,484ee1451da40444a76726a3218913d5
102,1447,AXP,279.238,29.238,0.0,100.0,150.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2011,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,54905.88,Big,736474c51d8f146f91b6fbaec06ae90b
103,1447,AXP,279.238,29.238,0.0,100.0,150.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2011,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,54905.88,Big,a9209b91dbeef543d71ac41123f5d1ff
104,1447,AXP,284.371,34.371,0.0,100.0,150.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2012,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,63515.4,Big,9c59c959ede929ae8d665041a9e7e567
105,1447,AXP,284.371,34.371,0.0,100.0,150.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2012,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,63515.4,Big,31c38e36aca0401707bcb904ee7e686b
106,1447,AXP,303.083,40.583,0.0,107.5,155.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2013,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,96536.72,Big,7d7a64e9c791621d635218e068f7ce92
107,1447,AXP,303.083,40.583,0.0,107.5,155.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2013,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,96536.72,Big,f198212ab01a1654a5a09bf67f5dc6c2
108,1447,AXP,313.768,48.768,0.0,110.0,155.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2014,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,95179.92,Big,292cfc970d51fd242c48a35dda0a50d9
109,1447,AXP,313.768,48.768,0.0,110.0,155.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2014,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,95179.92,Big,7172b8b22848b802df750b3d3db70fa5
110,1447,AXP,337.538,57.538,0.0,115.0,165.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2015,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,67393.95,Big,9c9e4cb74f169cfccbfc2d50488994b9
111,1447,AXP,337.538,57.538,0.0,115.0,165.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2015,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,67393.95,Big,0779d4c8192701edceae1b0d6630332e
112,1447,AXP,354.062,74.062,0.0,115.0,165.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2016,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,,,2aa53eeba86348875d88ac673e293ffa
113,1447,AXP,354.062,74.062,0.0,115.0,165.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2016,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,,,d6a13b3badf347f65468623cc307ed16
114,1447,AXP,357.082,77.082,0.0,115.0,165.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2017,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,,,c11c17ce7e15a02d0aa344b9ac13832f
115,1447,AXP,357.082,77.082,0.0,115.0,165.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2017,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,,,2b473ee7c07923ecfaf66c66d066699c
116,1447,AXP,420.003,88.948,0.0,141.055,190.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2018,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,,,07e6b8896018295ba2d23f44947c4924
117,1447,AXP,420.003,88.948,0.0,141.055,190.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2018,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,,,100708096c8c1fd60b66a31771c65612
118,1447,AXP,425.047,103.09,0.0,131.957,190.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2019,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,,,e697ebc4357029eaea97c82518fba007
119,1447,AXP,425.047,103.09,0.0,131.957,190.0,0.0,SP,02581610,AMERICAN EXPRESS CO,2019,2010,3626.088,696.85,0.0,1255.0,1650.0,0.0,,,0a75a0c651fed962da6c17dedffafa3d
120,1449,AFL,286.414,35.329,0.0,124.733,0.0,100.332,SP,00105510,AFLAC INC,2010,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,26502.9702,Big,05b2e743ffce9de6e6e2659d2b1008ec
121,1449,AFL,286.414,35.329,0.0,124.733,0.0,100.332,SP,00105510,AFLAC INC,2010,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,26502.9702,Big,617ec4c9d0bd3d7920c4fe24f49485a6
122,1449,AFL,241.096,1.081,0.0,140.0,100.015,0.0,SP,00105510,AFLAC INC,2011,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,20172.5706,Big,bdcb08c4866ae7d1ebfccd66c6a3a603
123,1449,AFL,241.096,1.081,0.0,140.0,100.015,0.0,SP,00105510,AFLAC INC,2011,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,20172.5706,Big,4d91ef2c67caaa04c2769bf8c54d0c26
124,1449,AFL,72.914,21.081,0.0,51.833,0.0,0.0,SP,00105510,AFLAC INC,2012,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,24848.7923,Big,89224ef7536b3d18bfe3039bc3370dac
125,1449,AFL,72.914,21.081,0.0,51.833,0.0,0.0,SP,00105510,AFLAC INC,2012,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,24848.7923,Big,cd949189ff1f60b302b741bebf237ecf
126,1449,AFL,3377.737,3113.603,0.0,113.0,0.0,151.134,SP,00105510,AFLAC INC,2013,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,30688.7884,Big,169ab74ef205baa04605ac4563347423
127,1449,AFL,3377.737,3113.603,0.0,113.0,0.0,151.134,SP,00105510,AFLAC INC,2013,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,30688.7884,Big,883fa4b4f7e0cbb4ec08b4089ad21ed3
128,1449,AFL,4183.713,4055.346,0.0,86.25,0.0,0.0,SP,00105510,AFLAC INC,2014,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,27028.9651,Big,2579aa73a57c7bd0ea2140edf9d8e486
129,1449,AFL,4183.713,4055.346,0.0,86.25,0.0,0.0,SP,00105510,AFLAC INC,2014,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,27028.9651,Big,23e7eb8780ce0aea9b688be1172a71e0
130,1449,AFL,181.789,0.0,0.0,83.333,98.456,0.0,SP,00105510,AFLAC INC,2015,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,25420.362,Big,c5d3b27ffed1aacce09080b75ee3b896
131,1449,AFL,181.789,0.0,0.0,83.333,98.456,0.0,SP,00105510,AFLAC INC,2015,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,25420.362,Big,ca50037b263ffd53503e3805c326f0d5
132,1449,AFL,335.983,12.844,0.0,125.0,67.54,130.599,SP,00105510,AFLAC INC,2016,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,28244.376,Big,5f5165dd9207f23fd995d0c0feacc8f9
133,1449,AFL,335.983,12.844,0.0,125.0,67.54,130.599,SP,00105510,AFLAC INC,2016,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,28244.376,Big,88df6dad1bcdace5f49f88c4d19525c6
134,1449,AFL,260.034,0.0,0.0,125.0,135.034,0.0,SP,00105510,AFLAC INC,2017,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,34274.1399,Big,6d5f58394a307fc50bb9ba7c4bf8c2e5
135,1449,AFL,260.034,0.0,0.0,125.0,135.034,0.0,SP,00105510,AFLAC INC,2017,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,34274.1399,Big,d672b5308519fe2171adefa89e76be86
136,1449,AFL,415.539,16.458,0.0,125.0,77.542,196.539,SP,00105510,AFLAC INC,2018,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,34410.8302,Big,ab3e0eb3a003d8c52d1d5ffd517558c8
137,1449,AFL,415.539,16.458,0.0,125.0,77.542,196.539,SP,00105510,AFLAC INC,2018,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,34410.8302,Big,1a4323b249d92355266d34d466caf7c7
138,1449,AFL,207.93,0.0,0.0,77.083,130.847,0.0,SP,00105510,AFLAC INC,2019,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,,,e0ab587ef17b0c1c03e6b77987fc30be
139,1449,AFL,207.93,0.0,0.0,77.083,130.847,0.0,SP,00105510,AFLAC INC,2019,2010,6346.974,3216.9480000000003,0.0,1404.597,0.0,1488.235,,,fe62da6ce18ce2a17b23e1b792e201a6
140,1487,AIG,201.22,0.0,0.0,151.25,49.97,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2010,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,,,12918a46dbf4df23fd366664f00d880f
141,1487,AIG,201.22,0.0,0.0,151.25,49.97,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2010,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,,,64d215c714380423e1e6cde312752328
142,1487,AIG,219.99,0.0,0.0,170.0,49.99,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2011,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,44006.2472,Big,37303920ed5eb3fcd0ad892b7ec7ad8f
143,1487,AIG,219.99,0.0,0.0,170.0,49.99,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2011,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,44006.2472,Big,62acb2ce1ed024c8a201961c4e51c5ff
144,1487,AIG,636.737,0.0,0.0,586.738,49.999,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2012,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,,,7b9f6e9c171ef27c4aa8db6e17b41fa1
145,1487,AIG,636.737,0.0,0.0,586.738,49.999,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2012,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,,,c90a575aa1aecf8f30ba48fd74a07435
146,1487,AIG,188.437,0.0,0.0,98.462,89.975,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2013,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,,,58412dc2967cefad405951bc1555b7a4
147,1487,AIG,188.437,0.0,0.0,98.462,89.975,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2013,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,,,88eff169e5ba8c4d981f4cc706c3344d
148,1487,AIG,259.981,0.0,0.0,160.0,99.981,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2014,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,,,f441fea3523d68c1c97003765c72481e
149,1487,AIG,259.981,0.0,0.0,160.0,99.981,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2014,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,,,55982fab01e87f255826e89b8af0bb8c
150,1487,AIG,303.646,0.0,0.0,173.654,129.992,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2015,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,,,c0023137ea87fe494b2d4215ae560ffd
151,1487,AIG,303.646,0.0,0.0,173.654,129.992,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2015,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,,,414ad27aa3dc263081eb7d0bbe70cc3b
152,1487,AIG,225.187,0.0,0.0,95.192,129.995,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2016,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,,,095a38695877bc45360255eda2d83ed1
153,1487,AIG,225.187,0.0,0.0,95.192,129.995,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2016,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,,,3118ba13ddc5feae43cf286d39ab528d
154,1487,AIG,74.175,0.0,0.0,74.175,0.0,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2017,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,53565.1011,Big,bff4275ce783583ee1d1b34b46621ad3
155,1487,AIG,74.175,0.0,0.0,74.175,0.0,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2017,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,53565.1011,Big,2aee703c228d85f51ae1598ecc6d190d
156,1487,AIG,354.11,10.0,0.0,174.135,169.975,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2018,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,34153.0607,Big,3c0c7676b189efa2e5217577a5b73124
157,1487,AIG,354.11,10.0,0.0,174.135,169.975,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2018,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,34153.0607,Big,099079ecaaca577eb6d50d65f44a8888
158,1487,AIG,246.918,0.0,0.0,76.923,169.995,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2019,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,44657.0487,Big,2272e8426f69a3a650a4ce5e0117d44b
159,1487,AIG,246.918,0.0,0.0,76.923,169.995,0.0,SP,02687478,AMERICAN INTERNATIONAL GROUP,2019,2010,3071.659,0.0,0.0,2472.0190000000002,599.64,0.0,44657.0487,Big,fe39515e951c0a4f919eee3680e9f35d
160,1598,AME,171.749,1.285,0.0,77.5,54.647,38.317,SP,03110010,AMETEK INC,2010,2010,2231.42,9.097999999999999,0.0,560.0,412.904,290.818,6307.8283,Medium,e2ddaa21f7ef6021e59fe1266a7ee6c0
161,1598,AME,148.982,1.015,0.0,72.555,44.74,30.672,SP,03110010,AMETEK INC,2011,2010,2231.42,9.097999999999999,0.0,560.0,412.904,290.818,6751.6612,Medium,87fcc87666541f204b878c2aaf72e371
162,1598,AME,181.456,1.25,0.0,70.0,58.363,51.843,SP,03110010,AMETEK INC,2012,2010,2231.42,9.097999999999999,0.0,560.0,412.904,290.818,9144.3502,Medium,3f51cf43475d8e8736e4b94eef3c0a39
163,1598,AME,161.834,0.244,0.0,52.5,56.349,52.741,SP,03110010,AMETEK INC,2013,2010,2231.42,9.097999999999999,0.0,560.0,412.904,290.818,12904.466,Big,2f8845777bab631025ae05ed806b6ab9
164,1598,AME,174.936,0.824,0.0,70.0,58.443,45.669,SP,03110010,AMETEK INC,2014,2010,2231.42,9.097999999999999,0.0,560.0,412.904,290.818,12701.4611,Big,4159c8cd2f69f59fa4d84b0d379f52aa
165,1598,AME,209.112,0.728,0.0,90.0,62.201,56.183,SP,03110010,AMETEK INC,2015,2010,2231.42,9.097999999999999,0.0,560.0,412.904,290.818,12621.2489,Big,42ffc2e1bcb0703c935b15c8124b9994
166,1598,AME,199.649,0.779,0.0,90.0,59.17,49.7,SP,03110010,AMETEK INC,2016,2010,2231.42,9.097999999999999,0.0,560.0,412.904,290.818,11147.8194,Big,4ccc440783b681d2f1d51dfa413601c3
167,1598,AME,232.752,0.993,0.0,90.0,141.759,0.0,SP,03110010,AMETEK INC,2018,2010,2231.42,9.097999999999999,0.0,560.0,412.904,290.818,15375.4147,Big,55b2eae720a2a8f8c6ec8984d7913912
168,1598,AME,261.967,3.03,0.0,100.0,158.937,0.0,SP,03110010,AMETEK INC,2019,2010,2231.42,9.097999999999999,0.0,560.0,412.904,290.818,22848.7384,Big,b29e524147f940c9121f89c7530ab15d
169,1602,AMGN,337.149,20.523,0.0,85.75,99.974,130.902,SP,03116210,AMGEN INC,2010,2010,4848.138,434.30600000000004,0.0,1187.0,1199.688,2027.1439999999998,51166.8,Big,6f5b0cbf222f6fcb4fc368ae6240fcfc
170,1602,AMGN,271.217,21.038,0.0,82.75,97.981,69.448,SP,03116210,AMGEN INC,2011,2010,4848.138,434.30600000000004,0.0,1187.0,1199.688,2027.1439999999998,51085.476,Big,691b489f4a4332d6b97fa331f2579caa
171,1602,AMGN,274.301,16.857,0.0,85.0,99.938,72.506,SP,03116210,AMGEN INC,2012,2010,4848.138,434.30600000000004,0.0,1187.0,1199.688,2027.1439999999998,65193.06,Big,e9686b422ab345ac1b74b4f1e37f9840
172,1602,AMGN,335.399,17.438,0.0,118.0,199.961,0.0,SP,03116210,AMGEN INC,2013,2010,4848.138,434.30600000000004,0.0,1187.0,1199.688,2027.1439999999998,86084.768,Big,4326c6555c1883630df0b1fbf97af835
173,1602,AMGN,335.389,19.408,0.0,116.0,199.981,0.0,SP,03116210,AMGEN INC,2014,2010,4848.138,434.30600000000004,0.0,1187.0,1199.688,2027.1439999999998,121124.116,Huge,ccd2a93eb4149bdf7a73a951bdc2fa66
174,1602,AMGN,345.795,25.814,0.0,120.0,199.981,0.0,SP,03116210,AMGEN INC,2015,2010,4848.138,434.30600000000004,0.0,1187.0,1199.688,2027.1439999999998,122396.82,Huge,5d84b33298e7c825e9ffe55621e43ba8
175,1602,AMGN,349.498,27.526,0.0,122.0,199.972,0.0,SP,03116210,AMGEN INC,2016,2010,4848.138,434.30600000000004,0.0,1187.0,1199.688,2027.1439999999998,107932.222,Huge,76a0f83fc1dd4f0accbc82ffc2599d06
176,1602,AMGN,349.883,28.885,0.0,121.0,199.998,0.0,SP,03116210,AMGEN INC,2017,2010,4848.138,434.30600000000004,0.0,1187.0,1199.688,2027.1439999999998,125590.58,Huge,8d77c4fc9978ec10c2316c4ebd12ba5a
177,1602,AMGN,354.475,30.478,0.0,124.0,199.997,0.0,SP,03116210,AMGEN INC,2018,2010,4848.138,434.30600000000004,0.0,1187.0,1199.688,2027.1439999999998,122564.232,Huge,6bf4ca8d115b4ef3e4ea0b9f74bb3d51
178,1602,AMGN,349.963,32.135,0.0,118.0,199.828,0.0,SP,03116210,AMGEN INC,2019,2010,4848.138,434.30600000000004,0.0,1187.0,1199.688,2027.1439999999998,142568.798,Huge,4171c69976ae9efa9198b4c6b5db4cf0
179,1632,ADI,189.149,0.0,0.0,71.25,59.373,58.526,SP,03265410,ANALOG DEVICES INC,2010,2010,1476.942,0.0,0.0,533.75,474.984,468.208,10055.6465,Big,53a1e67a44e17b5d861abf6487307fba
180,1632,ADI,201.048,0.0,0.0,78.0,61.525,61.523,SP,03265410,ANALOG DEVICES INC,2011,2010,1476.942,0.0,0.0,533.75,474.984,468.208,10896.4338,Big,45e86764a167665a69eda7e8a8302a31
181,1632,ADI,207.042,0.0,0.0,84.0,61.55,61.492,SP,03265410,ANALOG DEVICES INC,2012,2010,1476.942,0.0,0.0,533.75,474.984,468.208,11790.7295,Big,7f6f608e6c2adfcae5ad991ef9b9fffa
182,1632,ADI,265.048,0.0,0.0,90.0,87.533,87.515,SP,03265410,ANALOG DEVICES INC,2013,2010,1476.942,0.0,0.0,533.75,474.984,468.208,15334.5185,Big,73baf4162c53f9b0d8561cfb9393a89a
183,1632,ADI,138.257,0.0,0.0,9.173,66.88,62.204,SP,03265410,ANALOG DEVICES INC,2014,2010,1476.942,0.0,0.0,533.75,474.984,468.208,15441.9921,Big,15c7d8f3fefd7dd5eacf69fdea368c26
184,1632,ADI,237.123,0.0,0.0,63.0,85.763,88.36,SP,03265410,ANALOG DEVICES INC,2015,2010,1476.942,0.0,0.0,533.75,474.984,468.208,18761.1073,Big,99e450834c6b73997533c9611a032795
185,1632,ADI,268.564,0.0,0.0,72.0,98.531,98.033,SP,03265410,ANALOG DEVICES INC,2016,2010,1476.942,0.0,0.0,533.75,474.984,468.208,19753.7611,Big,d33937b48480b597a9771401ee369fd5
186,1632,ADI,280.391,0.0,0.0,79.842,200.549,0.0,SP,03265410,ANALOG DEVICES INC,2017,2010,1476.942,0.0,0.0,533.75,474.984,468.208,33656.4668,Big,f6af994bcdb3824530f9bf15270d3a90
187,1632,ADI,281.169,0.0,0.0,82.5,198.669,0.0,SP,03265410,ANALOG DEVICES INC,2018,2010,1476.942,0.0,0.0,533.75,474.984,468.208,30986.0936,Big,1562a6502190cc400a23c02dd0d3a589
188,1632,ADI,311.233,0.0,0.0,95.625,215.608,0.0,SP,03265410,ANALOG DEVICES INC,2019,2010,1476.942,0.0,0.0,533.75,474.984,468.208,39272.0423,Big,73262e7a2ef955f86dffa57ef9151e47
189,1678,APA,321.366,0.428,0.0,150.0,165.911,0.0,SP,03743Q10,APA CORP,2010,2010,3240.972,3.852,0.0,1560.0,1659.1100000000001,0.0,45592.5982,Big,751bfec60cd2d50c44b45e8a8e4cf8c4
190,1678,APA,355.583,0.551,0.0,150.0,199.982,0.0,SP,03743Q10,APA CORP,2011,2010,3240.972,3.852,0.0,1560.0,1659.1100000000001,0.0,34793.4084,Big,4d3fc152cfed7b696d0689eea1f21c32
191,1678,APA,355.992,0.465,0.0,150.0,199.937,0.0,SP,03743Q10,APA CORP,2012,2010,3240.972,3.852,0.0,1560.0,1659.1100000000001,0.0,30743.8185,Big,36ddb4928c691cc471f70c06ba562f29
192,1678,APA,156.783,93.75,0.0,56.25,0.0,0.0,SP,03743Q10,APA CORP,2013,2010,3240.972,3.852,0.0,1560.0,1659.1100000000001,0.0,34012.7316,Big,b1557190e9cb83e8e6d5772bd29d1880
193,1678,APA,299.789,0.0,0.0,125.0,174.789,0.0,SP,03743Q10,APA CORP,2014,2010,3240.972,3.852,0.0,1560.0,1659.1100000000001,0.0,23595.5684,Big,d9927c86afa631edc2def10c9a63b10b
194,1678,APA,84.635,0.0,0.0,28.239,56.396,0.0,SP,03743Q10,APA CORP,2015,2010,3240.972,3.852,0.0,1560.0,1659.1100000000001,0.0,16811.172,Big,6645ebb893af54f01c1f345050fbfb98
195,1678,APA,299.87,0.0,0.0,100.0,199.87,0.0,SP,03743Q10,APA CORP,2016,2010,3240.972,3.852,0.0,1560.0,1659.1100000000001,0.0,24083.0568,Big,bc1cb5f170d61713dbef43f7a8737929
196,1678,APA,302.398,0.0,0.0,102.5,199.898,0.0,SP,03743Q10,APA CORP,2017,2010,3240.972,3.852,0.0,1560.0,1659.1100000000001,0.0,16083.9201,Big,01beafb3a43310e91e3aa18deb6e7264
197,1678,APA,1944.216,1902.357,0.0,41.858,0.0,0.0,SP,03743Q10,APA CORP,2018,2010,3240.972,3.852,0.0,1560.0,1659.1100000000001,0.0,9835.77,Medium,38cb1aa96ebc22c7401fc26b07675c79
198,1678,APA,299.927,0.0,0.0,100.0,199.927,0.0,SP,03743Q10,APA CORP,2019,2010,3240.972,3.852,0.0,1560.0,1659.1100000000001,0.0,9623.4522,Medium,a4e65536c14c2560e07da51a436bb098
199,1690,AAPL,849.583,7.069,0.0,62.5,199.98,580.034,SP,03783310,APPLE INC,2010,2010,4974.504,26.954,0.0,312.5,999.9,3635.15,259906.4875,Huge,060c40086166f923fa2172961d530402
200,1690,AAPL,333.499,2.615,0.0,75.0,255.884,0.0,SP,03783310,APPLE INC,2011,2010,4974.504,26.954,0.0,312.5,999.9,3635.15,354351.9056,Huge,feb727395e5e9d4b99087cbb160bc026
201,1690,AAPL,284.332,7.438,0.0,75.0,201.894,0.0,SP,03783310,APPLE INC,2012,2010,4974.504,26.954,0.0,312.5,999.9,3635.15,626550.3528,Huge,2b45890617886d6ceee424b175d0ffa1
202,1690,AAPL,326.832,1.984,0.0,75.0,249.848,0.0,SP,03783310,APPLE INC,2013,2010,4974.504,26.954,0.0,312.5,999.9,3635.15,428699.7978,Huge,21c5e5eebbb634e963acb83bb42ac587
203,1690,AAPL,186.366,4.469,0.0,25.0,156.897,0.0,SP,03783310,APPLE INC,2014,2010,4974.504,26.954,0.0,312.5,999.9,3635.15,591015.7208,Huge,2aa50b24cdba483c9679e874902f80ea
204,1690,AAPL,351.499,1.483,0.0,100.0,250.016,0.0,SP,03783310,APPLE INC,2015,2010,4974.504,26.954,0.0,312.5,999.9,3635.15,615336.4559,Huge,f318898a4d65db1d1d376d8ae5fb71f9
205,1690,AAPL,351.675,1.647,0.0,100.0,250.028,0.0,SP,03783310,APPLE INC,2016,2010,4974.504,26.954,0.0,312.5,999.9,3635.15,603253.5663,Huge,cd197d6b344295d36172eb837f0dd75d
206,1690,AAPL,352.185,2.178,0.0,100.0,250.007,0.0,SP,03783310,APPLE INC,2017,2010,4974.504,26.954,0.0,312.5,999.9,3635.15,790050.0981,Huge,af409877360f201e6c896a8447701641
207,1690,AAPL,353.181,3.22,0.0,100.0,249.961,0.0,SP,03783310,APPLE INC,2018,2010,4974.504,26.954,0.0,312.5,999.9,3635.15,1073390.54,Huge,4dc03933efdf4238f7d699ab27c73b5d
208,1690,AAPL,354.923,4.891,0.0,100.0,250.032,0.0,SP,03783310,APPLE INC,2019,2010,4974.504,26.954,0.0,312.5,999.9,3635.15,995151.5669,Huge,1a140dc0f8fefb2714b9908aaea8d329
209,1704,AMAT,265.93,0.0,0.0,77.0,188.93,0.0,SP,03822210,APPLIED MATERIALS INC,2010,2010,2866.8160000000003,0.3,0.0,928.5,1938.016,0.0,16400.7753,Big,32808d7fc551a9975f975f744c7e55c4
210,1704,AMAT,267.243,0.0,0.0,77.0,190.243,0.0,SP,03822210,APPLIED MATERIALS INC,2011,2010,2866.8160000000003,0.3,0.0,928.5,1938.016,0.0,16089.92,Big,b538784db6bfe124b19450cabc3422b7
211,1704,AMAT,277.077,0.0,0.0,83.0,194.077,0.0,SP,03822210,APPLIED MATERIALS INC,2012,2010,2866.8160000000003,0.3,0.0,928.5,1938.016,0.0,12688.2,Big,4dcf3c6e7e98c5bc01da4d54204e9cc9
212,1704,AMAT,281.323,0.0,0.0,87.0,194.323,0.0,SP,03822210,APPLIED MATERIALS INC,2013,2010,2866.8160000000003,0.3,0.0,928.5,1938.016,0.0,21497.42,Big,b46d507fd8fb7a8a2547b2cafe82e82b
213,1704,AMAT,268.847,0.0,0.0,73.0,195.847,0.0,SP,03822210,APPLIED MATERIALS INC,2014,2010,2866.8160000000003,0.3,0.0,928.5,1938.016,0.0,26971.89,Big,01fe96efab3037bc5a695ec366c11d8a
214,1704,AMAT,32.214,0.0,0.0,32.214,0.0,0.0,SP,03822210,APPLIED MATERIALS INC,2015,2010,2866.8160000000003,0.3,0.0,928.5,1938.016,0.0,19453.2,Big,c6b34ca098e2fa339c10c90669c9556c
