signature_index,tdc1
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
d122f831bc08950d5b128415fe248787,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
db735fe25f47bff2f95576a862c5344c,31578.246
0ab9c789f65cfbd42f0f9560efa0067f,21799.144
05a92b30d5a8991c694eaf60be0dd20d,19411.071
d463380290cb5cddac6111862f2bbca3,19687.284
29e65336553b2ad1c9f6c9681b85b068,16384.123
50ca7c44a8881bc539dbf2de7abb6d2d,18000.995
16ec39263dc1bed32f947b22dc382c86,28809.952
93e3dfeba9379e648da77321ec45c653,45550.528
30917433e5fa8a64aed601ddb9be4613,14140.354
6612b4a2155b056c2c451579a2e1de2d,15800.29
f111b3b93b1c9e8e5da84dbc52db7fb5,16424.332
ede80914d35da7f1c26b2b691d6f3000,11525.085
93ff7eb879bda227a05b3d2adb33fd51,11147.505
7450c5ca54e250e78d1131f27545253d,10768.09
01483eb5fd273f7730811e25204bc3a9,21527.7
0ffc9240e196403e87db7ad528e8cbdd,16706.7
d3e07de2838d85341a06d7743beda98b,66935.1
f5374a81daddaa2266d711a18e23fbdf,22843.42
b0dfc110d39aba8a83825494a19d4a60,18662.346
aa510b66ddfb72a91bf6ed4dc955c28d,19590.777
9b172006eda84ef6df6221eeabf7279c,22570.328
