tic,fyear,roa,EBITDA_margin,NI_rev,roe,eps,chng_price,div_yield,vol,mva,tobinsQ,asset_g,revenue_g,ni_g,employee_g
STE,2013,0.06859082580085865,0.18991254133143312,0.0797915490318397,0.12461863570503658,2.1951227784561116,0.3930584615399715,0.017172774869109945,0.19406552079347228,1777.0170000000003,1.941634581450877,0.07157592176293459,0.09646071231839715,-0.19087118773323664,0.0
STE,2014,0.06433254932444726,0.1877927624343134,0.07299719012918704,0.12603580333547335,2.2633263510682866,0.418451513981106,0.012807741568236802,0.21509633784630178,3121.7302999999997,2.4869163158631764,0.1124990859290298,0.14055214602910038,0.04343257984270932,0.2666666666666666
STE,2015,0.020717243102669154,0.20761053867223164,0.04947506749259859,0.03663968053286863,1.289141061452514,0.19807743794545485,0.013793103448275862,0.2501879531448358,3081.582,1.5763827580943943,1.546559934764364,0.20997069065316665,-0.17992211099922994,0.8421052631578949
STE,2016,0.0223303898604008,0.22716778757756179,0.04208774183276204,0.03929283263572313,1.2944978104252014,-0.07955369594614481,0.015692484883386124,0.2099438945196832,3101.8860999999997,1.6298942888096244,-0.07892408671528739,0.16705289168487591,-0.007204571923837388,-0.1428571428571429
STE,2017,0.055941599135747824,0.23712669790335555,0.11103642906325048,0.09074193065415664,3.4327468818955245,0.30122696969564333,0.01296058269065981,0.15683598035120075,4706.0199,1.9049457054104606,0.05602224002453071,0.0027710203325530536,1.645523575683172,0.0
STE,2018,0.059934308035507484,0.2556224098455522,0.10928555767620238,0.09567941443950394,3.597512926393507,0.2060190953256067,0.01038819026790596,0.1989306267102015,7642.9015,2.506563087723393,-0.024472081985503213,0.06189856778407288,0.04515408280769284,0.0
DHI,2010,0.04127235375340989,0.04548546551176817,0.05557571085211555,0.09379305066585031,0.768765114185614,0.09019815851300761,0.013489208633093526,0.3955650840638272,932.1118000000001,1.1569581652241268,-0.121066808749963,0.20234460196292248,-1.4494773519163764,0.09842788790157209
DHI,2011,0.013399522245446402,0.023776875822729266,0.01969065379552435,0.027398305731511866,0.22718427555743995,0.03598103963395993,0.016592920353982302,0.4065985715208264,236.42869999999994,1.0441230068677216,-0.09769979456437561,-0.17318942451589492,-0.7070583435332518,-0.0634723086496578
DHI,2012,0.13193620485085952,0.06333348609137986,0.21912377984510334,0.26622310069318783,2.980130386547499,0.5073323087175456,0.007272727272727273,0.3722920736423684,3026.2975,1.4175240059601004,0.35267990444908937,0.19685168933742858,12.318941504178273,0.1551495016611295
DHI,2013,0.05224470439456212,0.1072283007432454,0.07379820727933906,0.11400763829000862,1.432756143479984,0.08409043608663902,0.009650025733401955,0.4128916828705893,2216.3019000000004,1.250248624723364,0.2218757760547445,0.4366436002016407,-0.5161560179859876,0.3255680184066725
DHI,2014,0.0522911051212938,0.10425508083284589,0.06639618673071897,0.10428476484616286,1.4632995691014765,0.15269347830416913,0.006700779727095517,0.3005861444381465,2365.5252,1.23185741141877,0.1519917799557382,0.2815560304953906,0.1530149124702831,0.21957040572792375
DHI,2015,0.06732131647385885,0.10751626447653762,0.06927513496055,0.127360331167399,2.036365411898103,0.3121699063952963,0.0085149863760218,0.3136420936831815,4929.175899999999,1.4420389131019637,0.09296740994854202,0.3486453186643601,0.4071227741330834,0.1083437110834371
