signature_index,tdc1
c8b8b7d33d41e68bc3cd4d19705be9d4,20934.504
99fe36cd955834b1972c84379896e292,15701.652
23edefc65018e064a6281630af89972e,14241.583
08b27b68dcbefa30ac9bb4d8bfd5637c,16944.751
e006a5d4bb63b5073b683c04d699e9f4,9338.72
7df3085c653bf01be8346a3d167fdd4d,9343.656
df54166c3c7b9031cff65b0e1bb7fbf2,10559.749
730316f40f074cd0c478512d9a3b7c7d,18360.085
5b5c4a53eda7e3059fd8285e4539ffc5,9843.753
2feeb32810356a400d4cf268de24ad19,12679.304
d7544307ad727a473e8fd248a83e4027,12071.579
f6c1efc5c43a6e322cff654b819e744b,23638.834
66f37c3293b16f7b73b0043f5ade5317,12744.397
7bfb31c9a093ee1a843c33a8d109fdf0,13332.368
ef2cb2c73993be67cbe7ecae07a04e9c,16137.517
0193aa6e7a7fc72b51d83ccb60447990,15257.808
0252be135842f8ae9ecbfc9dbc847fb8,12971.571
e4cbe470d2f8f735539ca38290bf0f7f,10739.011
968c89e338e7294bb9ccf317d4fd2e92,15877.703
69fa0c6a8f13f3544c5b864bf5bcbf9a,9467.46
3eff5f9122668421ef5191c4d865b5d1,13968.022
b9e1d772b1b52519a48c92afa9ef0395,10226.429
46fe56d0d7f58853cddaaa849b3d2502,11314.369
afa51b9add62cf838292a55377960e4c,10452.522
875bd1d695234e3e27048edb8ebaae4f,9045.607
be2cfd5e3b46dd9e601af2896bde02b1,9364.504
0700f755f955f6524b66b7603152e613,11021.832
2e9bac620d4886d7e0f6fdd18e07ebe5,6628.69
e9d9157539d3591c1e2f40c45a408819,9821.477
4afdd32ba59805dde66fc58f3f861cd7,11317.553
2f58175096c3c33a1e2dfe8508fef75f,12000.795
76ef387fc44f6d43f1a76471358ad378,10406.227
6e4e7e4ae86465bb0f6289acfb2d7073,7859.092
ff4db6faa773e8f23836c21eea83d4b2,9273.618
516aa7b29acb2b4c42c150d5928fd8c5,16135.667
6a177c571ca8f5dabd537d896ec8ce37,24185.259
4d6e11f7b13e206e1a04f4a026f9b87c,19621.105
6eeab9b82ff40e2c141148718d0d1770,12090.445
58e5ea51bc1d6d2c62217ca93457b9a8,15559.469
bfb64d1882e4cd4da117b8585d66914f,19099.595
419faee11daa860d43700d938f45d985,12675.86
d416aa2b324bf71e6e667a19f1526007,14105.693
7cda93c06f6183b46c86fb1a5aac4ba3,15990.903
7656d83fa209ded36e9c9f9bda3daf0b,8756.081
0c144232b685a62f855e6a325d834e19,9862.795
29255e4086a6ab4eddec02d74c94ba99,9078.633
ac620158c07c5cdf8e48cccc25525be5,5046.359
10c2ab080a5fc9813f425939e6da9de5,6964.589
5f47e60e87c19b611d3be9404641d77d,7629.633
9b8a1637d67c463aaf4e2d3e98807ff4,13235.512
5b426c27751d88d89630255e750c91bb,15145.711
207514f05caf3d3137a61cb7c02b443a,15296.762
e65df821b61777417943887c3326e065,10740.325
3dbadb7f20b8d089e4afd74b06238035,10560.555
fa23e3bc18508c9521f804aefb5bb173,11290.267
3cb6cb0c779f2a681d9d243bc08d77bc,9951.022
87806d2c16daf045086f8c03f3d84d7a,10577.841
685a0f1b8cd4076a3ec3c77f691fa2bd,3363.454
26d691e61bebe553fdbedd40b2a26146,7600.41
f64d80988405c75a54af82303f192cc0,9249.901
ce41b29a2fcc68a1f1d5c191c57c099c,12511.459
c972c03a59f8d130e94e21046d2ca194,8019.976
143b13044214062780599451a471752e,12220.665
f5a3bab3f4c252100fcb04d5620e2ddd,11955.462
2095ae238474e00c5e7e15f3e25fa764,12571.207
707215a69c7f1635fe788609fec21c53,12714.746
8ecfd7956b702373adc58d6c10312136,6736.163
910a619a3b827f1ea29edfa59fb34fad,7930.52
78f2ceaa8faf35499def834ab0340034,12122.752
71ae8af7434e9cd084c46c90cd07638b,9736.688
